mql_id,first_contact_date,landing_page_id,origin,seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,order_id,order_item_id,product_id,shipping_limit_date,price,freight_value,Closed
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,4b80b55b32a3549ec05578e46a0f4021,1.0,43cc8e4d981bc04b9d78b12e8a908d41,2018-08-15 15:50:17,1240.0,51.39,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,501ce7b81b23f0c4009057c589c08023,1.0,a87595e0311a6cb55db1cef3c1c0e7a0,2018-08-02 09:45:11,735.0,32.1,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,57e15c1ad29a85e248eeefad05d29453,1.0,bf3a3366c9e0b1f5e8de3447d79c19dd,2018-08-06 09:05:09,955.0,17.71,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,691c30273e86d88ab9be2ac45e25d516,1.0,a87595e0311a6cb55db1cef3c1c0e7a0,2018-08-13 08:50:25,735.0,19.46,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,720232d7a3eab2caa5238117e5ab2ee1,1.0,e9697352e29a4997ca3675f10dd95740,2018-08-21 12:35:12,15.0,15.23,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,73421a5bdd55f86529569549055d9e82,1.0,12cc2ed46e4c9ea184a622881afc1de9,2018-08-09 12:04:33,148.0,19.14,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,77ef3216467887c78ddec18de86a58b9,1.0,12cc2ed46e4c9ea184a622881afc1de9,2018-07-26 05:05:08,148.0,19.14,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,7a2f802f8cd01aa62fb904b952932edf,1.0,a87595e0311a6cb55db1cef3c1c0e7a0,2018-08-08 13:04:17,735.0,22.95,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,7b9783133bb4a92b0c131b1b4f7657ea,1.0,43cc8e4d981bc04b9d78b12e8a908d41,2018-08-14 03:05:10,1240.0,72.67,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,8a27647dc5f71b1eda4620983e89334c,1.0,683958673970508a3486126e91125b56,2018-08-20 16:15:18,112.0,18.88,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,8accd50880b882387ddd4a36d0b1b7d4,1.0,12cc2ed46e4c9ea184a622881afc1de9,2018-08-23 04:49:52,148.0,8.3,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,b76e1e63723d846f3382683973908122,1.0,0a8bc1a07183eceacf95ae5cb4cbd076,2018-07-26 05:05:14,128.0,19.0,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,bcaa7f7240deb32b0410ee6cc085d9b4,1.0,dd4bb630f241ce3910d9595b395efeb5,2018-08-15 10:30:19,128.0,8.16,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,c4ae7b6961af19604f1a9d8313f5a4c0,1.0,ae2f987a774d66463c1bfcc0a82c3456,2018-07-25 02:55:18,29.0,7.46,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,cb6eba3723e0145a57f6d9cc2c5dce4b,1.0,4ef60b1f697ffec7b21fb506866496f6,2018-08-02 09:25:14,1240.0,51.39,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,cd09c24e7f20280427dd7bf69a9d21db,1.0,532d726c377c52885f53e10de9741d76,2018-08-16 18:23:57,1240.0,102.63,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ce7cf6dd8f80dfb98716950ae40eca59,1.0,ae2f987a774d66463c1bfcc0a82c3456,2018-08-16 05:35:20,26.9,7.45,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ce7cf6dd8f80dfb98716950ae40eca59,2.0,ae2f987a774d66463c1bfcc0a82c3456,2018-08-16 05:35:20,26.9,7.45,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ce7cf6dd8f80dfb98716950ae40eca59,3.0,ae2f987a774d66463c1bfcc0a82c3456,2018-08-16 05:35:20,26.9,7.45,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ce7cf6dd8f80dfb98716950ae40eca59,4.0,ae2f987a774d66463c1bfcc0a82c3456,2018-08-16 05:35:20,26.9,7.45,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ce7cf6dd8f80dfb98716950ae40eca59,5.0,ae2f987a774d66463c1bfcc0a82c3456,2018-08-16 05:35:20,26.9,7.45,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,d089c57c3f1314fa5bb23b8416231e81,1.0,12cc2ed46e4c9ea184a622881afc1de9,2018-07-27 10:23:44,148.0,23.76,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,d8c3814df9c4a328159b280e60a59486,1.0,eac79e5169f7190fc60b25f3e9bf21d7,2018-08-21 11:30:14,1690.0,38.81,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,e9b78b3921cc12cdc6d6e8ff717de8d3,1.0,0a8bc1a07183eceacf95ae5cb4cbd076,2018-08-09 16:35:30,128.0,9.49,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,e9b78b3921cc12cdc6d6e8ff717de8d3,2.0,723e69796165c9cde80c4f791593df74,2018-08-09 16:35:30,148.0,9.49,1
8d6be534a8bdd08e11efe57c6ce3dd21,2018-04-05,22c29808c4f815213303f8933030604c,organic_search,6061155addc1e54b4cfb51c1c2a32ad8,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 20:44:40,pet,online_small,cat,,,,reseller,,0.0,ead4a4f0272fc900657829676e8d963d,1.0,caa526308abc9a77d0c56869139dbae9,2018-06-26 10:15:46,19.9,7.4,1
4979feabd6097fb6100fd36c3c32aae0,2018-02-14,1e884e3078d9978e216a027ecd57fb34,direct_traffic,bba8d0c234a52b87b3957037a215d1a4,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-02-22 21:07:50,home_decor,online_small,cat,,,,manufacturer,,0.0,2f476441218b4faaa8ee368db996f948,1.0,b5eb86b0dbd1591feaf2ef6a333481dd,2018-05-10 19:35:15,120.0,19.53,1
5985e72b3752e4749926885db1b45be4,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown,044668ccd5316b12a7cf0d54a156e3e9,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-31 21:00:13,food_drink,offline,,,,,reseller,,0.0,c583b6157fc73464387efe2ff82ee1a4,1.0,3e935c981d34489d33ea5c721ab2e14c,2018-08-27 21:30:01,35.33,18.4,1
5985e72b3752e4749926885db1b45be4,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown,044668ccd5316b12a7cf0d54a156e3e9,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-31 21:00:13,food_drink,offline,,,,,reseller,,0.0,cb59450fc63a9e7303fb29fbd71748a0,1.0,3e935c981d34489d33ea5c721ab2e14c,2018-08-22 13:31:31,35.33,18.35,1
5985e72b3752e4749926885db1b45be4,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown,044668ccd5316b12a7cf0d54a156e3e9,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-31 21:00:13,food_drink,offline,,,,,reseller,,0.0,f74730419f6f2508e020bfb728606058,1.0,3e935c981d34489d33ea5c721ab2e14c,2018-08-17 18:05:21,33.57,8.4,1
5985e72b3752e4749926885db1b45be4,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown,044668ccd5316b12a7cf0d54a156e3e9,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-31 21:00:13,food_drink,offline,,,,,reseller,,0.0,f74730419f6f2508e020bfb728606058,2.0,3e935c981d34489d33ea5c721ab2e14c,2018-08-17 18:05:21,33.57,8.4,1
f7a39d7f475d5bab53e733ce5d5519f7,2017-07-21,91dbdf987124ca09b297bd87f06b5e64,organic_search,,,,,,,,,,,,,,,,,,,,0
198179f602593e2fd985dc1063e15e0e,2017-09-13,298895230612f85f0742434fc434ad10,email,,,,,,,,,,,,,,,,,,,,0
9de06c877e449aa8dfc4f4c7987ddaa8,2018-05-15,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,0
fcccb4e7caa070417729cdb35bb71918,2017-10-31,60ea0bbb4ee471b6b99e8b892847a8db,paid_search,,,,,,,,,,,,,,,,,,,,0
af16b3104c83b6039dfe070f8792abf0,2018-05-01,30534107aa0013db92899c96a1017d0b,social,,,,,,,,,,,,,,,,,,,,0
6feb1ebd75919b550ce9f8ac09e242cf,2018-05-10,9fa37f5177115156b1814ffc237402a6,paid_search,,,,,,,,,,,,,,,,,,,,0
717d08a84121310b4393bb0f398377e0,2018-04-25,22c29808c4f815213303f8933030604c,unknown,,,,,,,,,,,,,,,,,,,,0
ed087a7d6c3ecbd9ee310830ee8de037,2017-10-22,b6885f18d203a61176418c1fb3764815,paid_search,,,,,,,,,,,,,,,,,,,,0
309e3fb6c98132ad9065bbadfe5c2319,2017-08-19,f017be4dbf86243af5c1ebed0cff36a2,organic_search,,,,,,,,,,,,,,,,,,,,0
9b5d7c532f524acbb13114a74e3ff9f4,2018-04-13,46bd119220c8bf61324669b1d82203ac,other,,,,,,,,,,,,,,,,,,,,0
0714a81e02d3a314211b75189131a72a,2018-05-11,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
f9ac72d331adc4ee35df9dc97761c61e,2017-11-25,22c29808c4f815213303f8933030604c,paid_search,,,,,,,,,,,,,,,,,,,,0
4e9e522510b41cda61ce6460b460fec3,2018-03-06,e492ee5eaf1697716985cc6f33f9cd9b,direct_traffic,,,,,,,,,,,,,,,,,,,,0
c8b5fb4ce4ccff1891d74672239e6e01,2018-04-05,d823616cbcb84fff516db22f366caaa5,paid_search,,,,,,,,,,,,,,,,,,,,0
f09244841ecac452935357c024c55e65,2018-03-03,73fec6021437e723ff5adae8dff89e23,paid_search,,,,,,,,,,,,,,,,,,,,0
34005deb3eddd8787abaa56e1febced6,2017-11-03,909e333f8f23574f93115bd3d402e202,email,,,,,,,,,,,,,,,,,,,,0
2f096f9c5b7e2483fcc661e9ca9a24ec,2018-05-31,fa6f59a21825d841e307151460fb0302,unknown,,,,,,,,,,,,,,,,,,,,0
94eedebf6923d613525b288f05d9e3c2,2017-12-26,21a104c3279681d9856b8a48723c4fee,organic_search,,,,,,,,,,,,,,,,,,,,0
e03b5dacc18a5945d81f8e97be4b64a3,2018-03-21,da14b7e2eb0d1eecf65abbd05a31c87d,email,,,,,,,,,,,,,,,,,,,,0
b66974d1cb6b6a61dc2d659ff795410d,2017-11-23,b76ef37428e6799c421989521c0e5077,organic_search,,,,,,,,,,,,,,,,,,,,0
048bb2f901e2c6f99bc9d26b78b47129,2018-05-24,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,fc813dd7e04b8a1c9c10e8e9c10cd5f9,0a0fb2b07d841f84fb6714e35c723075,4ef15afb4b2723d8f3d81e51ec7afefe,2018-06-25 19:33:44,music_instruments,industry,cat,,,,reseller,,0.0,,,,,,,1
a0e862b5c2de0352aeb851d943e6046c,2017-10-06,007f9098284a86ee80ddeb25d53e0af8,paid_search,,,,,,,,,,,,,,,,,,,,0
c42af68f28d516c05caf4ef35a6c4b0c,2017-08-08,f017be4dbf86243af5c1ebed0cff36a2,social,,,,,,,,,,,,,,,,,,,,0
a7ccec2053fd3f95bade291c40ae428c,2017-09-04,c555aa36478386fdf85a2d0ca5cd0ff8,unknown,,,,,,,,,,,,,,,,,,,,0
78d936bf02c85bb88a22952a506ace4c,2018-05-07,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
66376c393ba5faa7b07d3d4a0c7e3d02,2018-04-15,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
363b27721bc30b0327f475f174615752,2018-02-19,b6885f18d203a61176418c1fb3764815,organic_search,,,,,,,,,,,,,,,,,,,,0
d2e0cd9827a0e602372279400b09c4f5,2017-09-01,87732658ba41d8775e8577df347a64db,unknown,,,,,,,,,,,,,,,,,,,,0
c91d989c82b339a78ce0c05964eb2aaf,2018-01-22,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,0
275a5602cd91a468a0e10c226a03a39c,2018-02-02,a7982125ff7aa3b2054c6e44f9d28522,organic_search,,,,,,,,,,,,,,,,,,,,0
7f2f38601e18f8d94fad2b8e237cc1a7,2018-01-25,a7982125ff7aa3b2054c6e44f9d28522,direct_traffic,,,,,,,,,,,,,,,,,,,,0
f343eeaff25ce857c412a552c4f160d6,2017-07-28,0218f6be0b76aca72ab4d00ee9e8cf10,paid_search,,,,,,,,,,,,,,,,,,,,0
d312e6a8dd81e4a0fca59ebc3915e5e0,2018-01-16,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,,,,,,,,,,,,,,,,,,,,0
e2d6345be0924a744fdca3fb01c3b313,2018-02-16,f017be4dbf86243af5c1ebed0cff36a2,email,,,,,,,,,,,,,,,,,,,,0
b4049a148eacf5ac3b5eac7c67e85758,2017-07-08,76d33b7836dd4396f9dd310392f570f8,referral,,,,,,,,,,,,,,,,,,,,0
fe1e7a6ec9a1b0684752d2f5c02677dd,2018-04-29,a7982125ff7aa3b2054c6e44f9d28522,organic_search,,,,,,,,,,,,,,,,,,,,0
b0f169f34a2db30bedfd6604058ebc4b,2017-08-30,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search,,,,,,,,,,,,,,,,,,,,0
f1f904947b93e2b75be65a0930d1b695,2018-03-23,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
7a0d62e6941200656929bab75aa209bf,2017-10-26,b76ef37428e6799c421989521c0e5077,display,,,,,,,,,,,,,,,,,,,,0
75b3ef7f6b2e155c5ff3a5b2c32fed80,2018-04-03,f017be4dbf86243af5c1ebed0cff36a2,organic_search,,,,,,,,,,,,,,,,,,,,0
b9e0d988ef324486f2affe24640a10ab,2018-01-08,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,0
112c3ef9284e248052b90399d61b4e06,2017-07-31,3b86d7e8c33da2767ad2af9782f383d5,unknown,,,,,,,,,,,,,,,,,,,,0
b0e9bec72fddebfe8676e0f509ab99be,2018-04-11,b76ef37428e6799c421989521c0e5077,direct_traffic,,,,,,,,,,,,,,,,,,,,0
8b38db7d180d173e34d94e7cf4f29206,2018-05-11,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,0
259d4db69e0d371dac1dfc193b5afaba,2018-04-10,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
86db00ea09965c14268bcb96bfa6f834,2018-05-28,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
b6ac971e55bee482346a196c2a82365a,2018-04-20,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,0
973f838d28efef823e04555387a25924,2018-04-06,22c29808c4f815213303f8933030604c,direct_traffic,,,,,,,,,,,,,,,,,,,,0
356333e7a96d35ff0f200107a9317e15,2018-03-29,007f9098284a86ee80ddeb25d53e0af8,paid_search,,,,,,,,,,,,,,,,,,,,0
4127060f9834214ff4f97985c6227cfd,2018-02-15,b76ef37428e6799c421989521c0e5077,organic_search,,,,,,,,,,,,,,,,,,,,0
a727afed2900c4a8b9d5d393a691419a,2018-04-30,0218f6be0b76aca72ab4d00ee9e8cf10,organic_search,,,,,,,,,,,,,,,,,,,,0
58caf27a48e7930aefd5437298d64a70,2018-03-23,65d9f9d71e562365e8b44037c2888d98,paid_search,922f6795c9e65f2485d4e63af76586ff,45749fb708130f78d0db07d8d80f030b,34d40cdaf94010a1d05b0d6212f9e909,2018-09-21 18:18:15,bed_bath_table,online_medium,"cat, wolf",True,True,5-20,reseller,50.0,30000.0,,,,,,,1
7882b4948eeadbe1bdc31c45f7ba7687,2018-03-02,b5740085c06d098b773bfb41b7122229,direct_traffic,,,,,,,,,,,,,,,,,,,,0
d9efa6e0a8cba54f51b61621ed310a37,2017-11-21,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,0
a2196b8476c66511b2155498ee241e75,2018-04-18,46bd119220c8bf61324669b1d82203ac,organic_search,,,,,,,,,,,,,,,,,,,,0
1550809bafe5147e0d9e0e8b44455bc1,2018-05-05,9fa37f5177115156b1814ffc237402a6,paid_search,,,,,,,,,,,,,,,,,,,,0
b8f0029125f1f6745f9d8fa1b6704c9f,2018-03-23,ce1a65abd0973638f1c887a6efcfa82d,organic_search,,,,,,,,,,,,,,,,,,,,0
e47810d3bcc6fb73d2c868287ed890a2,2018-05-31,6265f632e27ca4d14268e0cb91ebc4a4,organic_search,,,,,,,,,,,,,,,,,,,,0
2d69a2b7a27852c89b6bcafc83d1ec72,2017-08-16,e492ee5eaf1697716985cc6f33f9cd9b,unknown,,,,,,,,,,,,,,,,,,,,0
2b094148a9d10109b903715267c4dd14,2018-02-28,b76ef37428e6799c421989521c0e5077,unknown,224167f6e956da2f71c0e8dbdaa8bbf0,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-12 13:14:10,computers,offline,eagle,,,,reseller,,0.0,,,,,,,1
aef2cbc9b4a4f13c44f4cd77c09c1f03,2018-04-12,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,0
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,0d6a0453c500662c5e131395aa113900,1.0,348407526b313324614286eabdc21bb6,2018-05-02 15:30:14,89.9,7.49,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,27b102abaa3085c3b20a4610c892d795,1.0,7b7827f65a44cb0a2a5a1021757fd119,2018-04-20 11:52:27,39.9,7.39,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,2fdd596723c47b1dd0dcade4d2cd1df4,1.0,c34eca608b9ad78334018f7690b48912,2018-08-02 21:05:08,90.0,7.89,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,3720597f28a3c3c4dd7e603f98e67af1,1.0,2367a519f69c9163cb6261bd2ce42ad4,2018-08-17 10:25:17,27.99,7.46,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,3720597f28a3c3c4dd7e603f98e67af1,2.0,2367a519f69c9163cb6261bd2ce42ad4,2018-08-17 10:25:17,27.99,7.46,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,4edb6ef70ac1110853f2faae2794ac6a,1.0,2367a519f69c9163cb6261bd2ce42ad4,2018-05-15 03:11:43,27.99,7.39,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,4edb6ef70ac1110853f2faae2794ac6a,2.0,2367a519f69c9163cb6261bd2ce42ad4,2018-05-15 03:11:43,27.99,7.39,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,589310d3d488112508a26f3e22ba30ca,1.0,762e9c384b4752bbcbea568e3d89856f,2018-03-05 12:29:33,57.99,11.91,1
e5f15cc640c8a7408103dd190ced966c,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown,30a81d8cf85fb2ada1b1b094c9583a95,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-19 16:51:28,pet,online_top,,,,,reseller,,0.0,6d96df9c3708428cc5c9b8f2aca02055,1.0,e966b10d5690d77bfc03cef8f9a26d57,2018-08-10 13:15:21,100.0,7.96,1
